book_id,work_id,title,author_id,author_name,genre,pub_year,series,series_index,format
b_000824,w_00409,Eldoria: Mirror (Book 2),a_0458,Quinn Walker,Self-Help,2021,The Fallen Garden Saga,2,ebook
b_000825,w_00410,Eldoria: Prophecy (Book 3),a_0312,Kendall Garcia,Romance,2019,The Fallen Garden Saga,3,hardcover
b_000826,w_00410,Eldoria: Prophecy (Book 3),a_0312,Kendall Garcia,Romance,2019,The Fallen Garden Saga,3,paperback
b_000827,w_00411,Fallen Song (Book 5),a_0065,Riley Lee,Fantasy,1983,The Sacred Chronicle Saga,5,ebook
b_000828,w_00411,Fallen Song (Book 5),a_0065,Riley Lee,Fantasy,1983,The Sacred Chronicle Saga,5,hardcover
b_000829,w_00412,Broken Phoenix (Book 6),a_0559,Quinn Lewis,Fantasy,1987,The Sacred Chronicle Saga,6,hardcover
b_000830,w_00413,Storm Labyrinth,a_0664,Skyler Wright,Non-Fiction,1996,,0,ebook
b_000831,w_00413,Storm Labyrinth,a_0664,Skyler Wright,Non-Fiction,1996,,0,hardcover
b_000832,w_00413,Storm Labyrinth,a_0664,Skyler Wright,Non-Fiction,1996,,0,paperback
b_000833,w_00414,Hidden Phoenix,a_0622,Harper King,Philosophy,2024,,0,ebook
b_000834,w_00414,Hidden Phoenix,a_0622,Harper King,Philosophy,2024,,0,hardcover
b_000835,w_00415,Lost Legacy,a_0523,Avery Hernandez,Fantasy,2016,,0,paperback
b_000836,w_00416,Kynthos: Kingdom,a_0281,Drew Clark,Non-Fiction,2005,,0,hardcover
b_000837,w_00417,Mythos: Garden (Book 1),a_0613,Jamie Thompson,Science Fiction,1988,The Burning Song Saga,1,ebook
b_000838,w_00418,Drakenfell: Code (Book 2),a_0341,Harper Wright,Graphic Novels,1990,The Burning Song Saga,2,ebook
b_000839,w_00418,Drakenfell: Code (Book 2),a_0341,Harper Wright,Graphic Novels,1990,The Burning Song Saga,2,paperback
b_000840,w_00418,Drakenfell: Code (Book 2),a_0341,Harper Wright,Graphic Novels,1990,The Burning Song Saga,2,hardcover
b_000841,w_00419,Mythos: River (Book 3),a_0095,Cameron Wright,Poetry,2022,The Burning Song Saga,3,hardcover
b_000842,w_00419,Mythos: River (Book 3),a_0095,Cameron Wright,Poetry,2022,The Burning Song Saga,3,ebook
b_000843,w_00420,Hidden Quest,a_0595,Logan Garcia,Classics,1996,,0,ebook
b_000844,w_00421,Silver Chronicle,a_0224,Riley Perez,Poetry,2002,,0,hardcover
b_000845,w_00422,Mythos: Code,a_0657,Logan White,Horror,1984,,0,ebook
b_000846,w_00422,Mythos: Code,a_0657,Logan White,Horror,1984,,0,paperback
b_000847,w_00422,Mythos: Code,a_0657,Logan White,Horror,1984,,0,hardcover
b_000848,w_00423,Autumn Blade,a_0257,Taylor Hall,Classics,1993,,0,ebook
b_000849,w_00424,Nemoris: Labyrinth,a_0608,Peyton Hall,Fantasy,2013,,0,ebook
b_000850,w_00424,Nemoris: Labyrinth,a_0608,Peyton Hall,Fantasy,2013,,0,paperback
b_000851,w_00424,Nemoris: Labyrinth,a_0608,Peyton Hall,Fantasy,2013,,0,hardcover
b_000852,w_00425,Golden Code (Book 1),a_0376,Jordan Wilson,Business,1986,The Forgotten Mirror Saga,1,hardcover
b_000853,w_00426,Storm Crown (Book 2),a_0327,Sage Anderson,Classics,2013,The Forgotten Mirror Saga,2,hardcover
b_000854,w_00426,Storm Crown (Book 2),a_0327,Sage Anderson,Classics,2013,The Forgotten Mirror Saga,2,ebook
b_000855,w_00427,Nemoris: Prophecy (Book 3),a_0207,Casey Walker,Classics,1982,The Forgotten Mirror Saga,3,ebook
b_000856,w_00428,Lost Quest,a_0584,Peyton Smith,Biography,2009,,0,paperback
b_000857,w_00428,Lost Quest,a_0584,Peyton Smith,Biography,2009,,0,hardcover
b_000858,w_00428,Lost Quest,a_0584,Peyton Smith,Biography,2009,,0,ebook
b_000859,w_00429,Burning Library,a_0042,Taylor White,Self-Help,1986,,0,ebook
b_000860,w_00429,Burning Library,a_0042,Taylor White,Self-Help,1986,,0,paperback
b_000861,w_00430,Crescent Crown (Book 1),a_0328,Skyler White,Non-Fiction,2014,The Golden Blade Saga,1,paperback
b_000862,w_00431,Summer Star (Book 2),a_0258,Morgan Taylor,Fantasy,2014,The Golden Blade Saga,2,paperback
b_000863,w_00431,Summer Star (Book 2),a_0258,Morgan Taylor,Fantasy,2014,The Golden Blade Saga,2,hardcover
b_000864,w_00432,Valeria: Star (Book 3),a_0380,Logan Wilson,Graphic Novels,2018,The Golden Blade Saga,3,ebook
b_000865,w_00433,Forgotten Library (Book 4),a_0178,Kendall White,Romance,2021,The Golden Blade Saga,4,ebook
b_000866,w_00433,Forgotten Library (Book 4),a_0178,Kendall White,Romance,2021,The Golden Blade Saga,4,hardcover
b_000867,w_00433,Forgotten Library (Book 4),a_0178,Kendall White,Romance,2021,The Golden Blade Saga,4,paperback
b_000868,w_00434,Wicked Throne (Book 5),a_0465,Casey Walker,Science Fiction,1994,The Golden Blade Saga,5,hardcover
b_000869,w_00435,Eldoria: Library,a_0270,Kendall Garcia,Horror,1992,,0,paperback
b_000870,w_00435,Eldoria: Library,a_0270,Kendall Garcia,Horror,1992,,0,hardcover
b_000871,w_00436,Drakenfell: Code (Book 1),a_0131,Rowan Allen,Romance,1993,The Wicked Blade Saga,1,ebook
b_000872,w_00437,Aramoor: Mirror (Book 1),a_0137,Jordan Clark,Business,1991,The Silver Quest Saga,1,hardcover
b_000873,w_00438,Crescent Quest (Book 1),a_0487,Jordan Wilson,Biography,2018,The Lost Sea Saga,1,hardcover
b_000874,w_00438,Crescent Quest (Book 1),a_0487,Jordan Wilson,Biography,2018,The Lost Sea Saga,1,paperback
b_000875,w_00438,Crescent Quest (Book 1),a_0487,Jordan Wilson,Biography,2018,The Lost Sea Saga,1,ebook
b_000876,w_00439,Mythos: Empire (Book 2),a_0183,Morgan Garcia,Fantasy,2007,The Lost Sea Saga,2,paperback
b_000877,w_00439,Mythos: Empire (Book 2),a_0183,Morgan Garcia,Fantasy,2007,The Lost Sea Saga,2,hardcover
b_000878,w_00440,Eldoria: Mirror (Book 3),a_0215,Quinn Young,Philosophy,1986,The Lost Sea Saga,3,paperback
b_000879,w_00440,Eldoria: Mirror (Book 3),a_0215,Quinn Young,Philosophy,1986,The Lost Sea Saga,3,hardcover
b_000880,w_00440,Eldoria: Mirror (Book 3),a_0215,Quinn Young,Philosophy,1986,The Lost Sea Saga,3,ebook
b_000881,w_00441,Storm Garden (Book 4),a_0438,Cameron Allen,Young Adult,2013,The Lost Sea Saga,4,ebook
b_000882,w_00442,Eldoria: River (Book 5),a_0230,Cameron Wright,Romance,1995,The Lost Sea Saga,5,ebook
b_000883,w_00442,Eldoria: River (Book 5),a_0230,Cameron Wright,Romance,1995,The Lost Sea Saga,5,hardcover
b_000884,w_00443,Veridian: Legacy,a_0271,Morgan Johnson,Poetry,2012,,0,ebook
b_000885,w_00443,Veridian: Legacy,a_0271,Morgan Johnson,Poetry,2012,,0,paperback
b_000886,w_00443,Veridian: Legacy,a_0271,Morgan Johnson,Poetry,2012,,0,hardcover
b_000887,w_00444,The Labyrinth of Kynthos (Book 1),a_0171,Jordan Lee,Young Adult,2021,The Autumn Star Saga,1,hardcover
b_000888,w_00444,The Labyrinth of Kynthos (Book 1),a_0171,Jordan Lee,Young Adult,2021,The Autumn Star Saga,1,ebook
b_000889,w_00445,The Sea of Valeria (Book 2),a_0241,Quinn Smith,Fantasy,2006,The Autumn Star Saga,2,ebook
b_000890,w_00445,The Sea of Valeria (Book 2),a_0241,Quinn Smith,Fantasy,2006,The Autumn Star Saga,2,hardcover
b_000891,w_00446,Aramoor: Chronicle (Book 3),a_0484,Drew Martin,Classics,2018,The Autumn Star Saga,3,paperback
b_000892,w_00447,The Quest of Drakenfell (Book 4),a_0373,Alex Brown,Biography,2012,The Autumn Star Saga,4,paperback
b_000893,w_00447,The Quest of Drakenfell (Book 4),a_0373,Alex Brown,Biography,2012,The Autumn Star Saga,4,hardcover
b_000894,w_00447,The Quest of Drakenfell (Book 4),a_0373,Alex Brown,Biography,2012,The Autumn Star Saga,4,ebook
b_000895,w_00448,Summer Crown (Book 5),a_0698,Peyton Wright,Poetry,1988,The Autumn Star Saga,5,ebook
b_000896,w_00449,The Song of Solara,a_0540,Quinn Walker,Graphic Novels,1990,,0,ebook
b_000897,w_00449,The Song of Solara,a_0540,Quinn Walker,Graphic Novels,1990,,0,paperback
b_000898,w_00450,Eternal Kingdom,a_0011,Peyton Hernandez,Children,1990,,0,paperback
b_000899,w_00451,The Kingdom of Eldoria (Book 1),a_0265,Sage Hernandez,Poetry,2019,The Crescent Song Saga,1,paperback
b_000900,w_00451,The Kingdom of Eldoria (Book 1),a_0265,Sage Hernandez,Poetry,2019,The Crescent Song Saga,1,hardcover
b_000901,w_00451,The Kingdom of Eldoria (Book 1),a_0265,Sage Hernandez,Poetry,2019,The Crescent Song Saga,1,ebook
b_000902,w_00452,The Star of Solara (Book 1),a_0202,Reese Smith,Romance,1990,The Storm Song Saga,1,hardcover
b_000903,w_00452,The Star of Solara (Book 1),a_0202,Reese Smith,Romance,1990,The Storm Song Saga,1,ebook
b_000904,w_00453,Shadow Blade (Book 1),a_0411,Jordan Taylor,Romance,2023,The Golden Star Saga,1,ebook
b_000905,w_00454,The Secret of Solara (Book 2),a_0185,Morgan Thomas,Biography,2006,The Golden Star Saga,2,paperback
b_000906,w_00454,The Secret of Solara (Book 2),a_0185,Morgan Thomas,Biography,2006,The Golden Star Saga,2,ebook
b_000907,w_00454,The Secret of Solara (Book 2),a_0185,Morgan Thomas,Biography,2006,The Golden Star Saga,2,hardcover
b_000908,w_00455,Wicked Empire (Book 3),a_0676,Kendall Taylor,Business,1996,The Golden Star Saga,3,ebook
b_000909,w_00455,Wicked Empire (Book 3),a_0676,Kendall Taylor,Business,1996,The Golden Star Saga,3,hardcover
b_000910,w_00455,Wicked Empire (Book 3),a_0676,Kendall Taylor,Business,1996,The Golden Star Saga,3,paperback
b_000911,w_00456,The Labyrinth of Kynthos (Book 4),a_0209,Morgan Martinez,Young Adult,2015,The Golden Star Saga,4,hardcover
b_000912,w_00456,The Labyrinth of Kynthos (Book 4),a_0209,Morgan Martinez,Young Adult,2015,The Golden Star Saga,4,paperback
b_000913,w_00456,The Labyrinth of Kynthos (Book 4),a_0209,Morgan Martinez,Young Adult,2015,The Golden Star Saga,4,ebook
b_000914,w_00457,The Crown of Valeria (Book 5),a_0365,Harper Clark,Non-Fiction,2010,The Golden Star Saga,5,paperback
b_000915,w_00457,The Crown of Valeria (Book 5),a_0365,Harper Clark,Non-Fiction,2010,The Golden Star Saga,5,hardcover
b_000916,w_00457,The Crown of Valeria (Book 5),a_0365,Harper Clark,Non-Fiction,2010,The Golden Star Saga,5,ebook
b_000917,w_00458,Hidden Code (Book 6),a_0086,Drew Young,Self-Help,1987,The Golden Star Saga,6,hardcover
b_000918,w_00459,Crimson Star,a_0636,Harper Lopez,Business,2008,,0,paperback
b_000919,w_00459,Crimson Star,a_0636,Harper Lopez,Business,2008,,0,hardcover
b_000920,w_00460,Broken Code,a_0638,Peyton Johnson,Graphic Novels,2002,,0,ebook
b_000921,w_00460,Broken Code,a_0638,Peyton Johnson,Graphic Novels,2002,,0,paperback
b_000922,w_00460,Broken Code,a_0638,Peyton Johnson,Graphic Novels,2002,,0,hardcover
b_000923,w_00461,Eldoria: Garden,a_0555,Quinn Anderson,Historical,1987,,0,paperback
b_000924,w_00461,Eldoria: Garden,a_0555,Quinn Anderson,Historical,1987,,0,ebook
b_000925,w_00462,Nemoris: Kingdom (Book 1),a_0246,Sam Allen,Poetry,1990,The Eternal Blade Saga,1,hardcover
b_000926,w_00462,Nemoris: Kingdom (Book 1),a_0246,Sam Allen,Poetry,1990,The Eternal Blade Saga,1,ebook
b_000927,w_00463,Sacred Star (Book 1),a_0041,Morgan Lewis,Children,1985,The Fallen River Saga,1,hardcover
b_000928,w_00464,Silver Prophecy (Book 2),a_0497,Quinn White,History,1996,The Fallen River Saga,2,hardcover
b_000929,w_00464,Silver Prophecy (Book 2),a_0497,Quinn White,History,1996,The Fallen River Saga,2,paperback
b_000930,w_00464,Silver Prophecy (Book 2),a_0497,Quinn White,History,1996,The Fallen River Saga,2,ebook
b_000931,w_00465,The Labyrinth of Eldoria (Book 3),a_0300,Taylor Martinez,Biography,1985,The Fallen River Saga,3,ebook
b_000932,w_00465,The Labyrinth of Eldoria (Book 3),a_0300,Taylor Martinez,Biography,1985,The Fallen River Saga,3,hardcover
b_000933,w_00466,Eldoria: Empire (Book 4),a_0693,Kendall Taylor,Mystery,2025,The Fallen River Saga,4,ebook
b_000934,w_00466,Eldoria: Empire (Book 4),a_0693,Kendall Taylor,Mystery,2025,The Fallen River Saga,4,paperback
b_000935,w_00467,Fallen Sea (Book 5),a_0488,Rowan Jones,Romance,2009,The Fallen River Saga,5,paperback
b_000936,w_00467,Fallen Sea (Book 5),a_0488,Rowan Jones,Romance,2009,The Fallen River Saga,5,hardcover
b_000937,w_00468,Eldoria: Crown (Book 6),a_0377,Logan Anderson,Young Adult,1991,The Fallen River Saga,6,paperback
b_000938,w_00468,Eldoria: Crown (Book 6),a_0377,Logan Anderson,Young Adult,1991,The Fallen River Saga,6,ebook
b_000939,w_00469,Summer Prophecy (Book 7),a_0690,Casey Wright,Business,2008,The Fallen River Saga,7,hardcover
b_000940,w_00469,Summer Prophecy (Book 7),a_0690,Casey Wright,Business,2008,The Fallen River Saga,7,ebook
b_000941,w_00470,Autumn Mirror (Book 1),a_0560,Rowan Martinez,Business,1996,The Fallen Library Saga,1,ebook
b_000942,w_00470,Autumn Mirror (Book 1),a_0560,Rowan Martinez,Business,1996,The Fallen Library Saga,1,paperback
b_000943,w_00470,Autumn Mirror (Book 1),a_0560,Rowan Martinez,Business,1996,The Fallen Library Saga,1,hardcover
b_000944,w_00471,Shadow Empire (Book 1),a_0320,Reese Moore,Thriller,1983,The Shadow Kingdom Saga,1,ebook
b_000945,w_00471,Shadow Empire (Book 1),a_0320,Reese Moore,Thriller,1983,The Shadow Kingdom Saga,1,hardcover
b_000946,w_00472,The Quest of Eldoria (Book 2),a_0013,Kendall Wilson,Poetry,1996,The Shadow Kingdom Saga,2,ebook
b_000947,w_00472,The Quest of Eldoria (Book 2),a_0013,Kendall Wilson,Poetry,1996,The Shadow Kingdom Saga,2,paperback
b_000948,w_00472,The Quest of Eldoria (Book 2),a_0013,Kendall Wilson,Poetry,1996,The Shadow Kingdom Saga,2,hardcover
b_000949,w_00473,The Labyrinth of Nemoris (Book 3),a_0064,Cameron Rodriguez,Science Fiction,2020,The Shadow Kingdom Saga,3,ebook
b_000950,w_00474,The Sea of Eldoria (Book 1),a_0310,Taylor Moore,Poetry,2017,The Autumn Mirror Saga,1,hardcover
b_000951,w_00475,The Prophecy of Veridian (Book 1),a_0393,Casey Thompson,Non-Fiction,2015,The Wicked Throne Saga,1,ebook
b_000952,w_00476,The Throne of Eldoria (Book 1),a_0021,Casey Taylor,History,2018,The Shadow Star Saga,1,paperback
b_000953,w_00476,The Throne of Eldoria (Book 1),a_0021,Casey Taylor,History,2018,The Shadow Star Saga,1,hardcover
b_000954,w_00477,Silent Quest (Book 2),a_0088,Avery Miller,Poetry,1983,The Shadow Star Saga,2,ebook
b_000955,w_00477,Silent Quest (Book 2),a_0088,Avery Miller,Poetry,1983,The Shadow Star Saga,2,hardcover
b_000956,w_00478,Broken Chronicle (Book 1),a_0493,Riley Allen,Biography,1995,The Hidden Phoenix Saga,1,ebook
b_000957,w_00478,Broken Chronicle (Book 1),a_0493,Riley Allen,Biography,1995,The Hidden Phoenix Saga,1,paperback
b_000958,w_00478,Broken Chronicle (Book 1),a_0493,Riley Allen,Biography,1995,The Hidden Phoenix Saga,1,hardcover
b_000959,w_00479,Nemoris: Library (Book 1),a_0526,Riley Scott,Self-Help,1991,The Storm River Saga,1,paperback
b_000960,w_00479,Nemoris: Library (Book 1),a_0526,Riley Scott,Self-Help,1991,The Storm River Saga,1,ebook
b_000961,w_00480,Nemoris: Star (Book 2),a_0020,Taylor Thomas,Young Adult,1989,The Storm River Saga,2,paperback
b_000962,w_00480,Nemoris: Star (Book 2),a_0020,Taylor Thomas,Young Adult,1989,The Storm River Saga,2,ebook
b_000963,w_00480,Nemoris: Star (Book 2),a_0020,Taylor Thomas,Young Adult,1989,The Storm River Saga,2,hardcover
b_000964,w_00481,Lost Throne (Book 3),a_0355,Rowan Smith,Philosophy,2011,The Storm River Saga,3,hardcover
b_000965,w_00481,Lost Throne (Book 3),a_0355,Rowan Smith,Philosophy,2011,The Storm River Saga,3,ebook
b_000966,w_00482,Autumn Song (Book 7),a_0056,Rowan Thomas,Horror,1994,The Shadow Star Saga,7,ebook
b_000967,w_00483,Avalon: Phoenix,a_0506,Sage Walker,Historical,2025,,0,hardcover
b_000968,w_00483,Avalon: Phoenix,a_0506,Sage Walker,Historical,2025,,0,ebook
b_000969,w_00484,The Star of Nemoris,a_0583,Sam Martinez,Classics,2005,,0,paperback
b_000970,w_00485,The Mirror of Aramoor,a_0608,Peyton Hall,Biography,2014,,0,hardcover
b_000971,w_00486,Kynthos: Star,a_0418,Quinn Taylor,Young Adult,1981,,0,paperback
b_000972,w_00486,Kynthos: Star,a_0418,Quinn Taylor,Young Adult,1981,,0,ebook
b_000973,w_00486,Kynthos: Star,a_0418,Quinn Taylor,Young Adult,1981,,0,hardcover
b_000974,w_00487,Lost Labyrinth,a_0440,Morgan Wright,Mystery,2014,,0,paperback
b_000975,w_00488,Midnight Mirror,a_0648,Harper Allen,Mystery,1985,,0,paperback
b_000976,w_00488,Midnight Mirror,a_0648,Harper Allen,Mystery,1985,,0,hardcover
b_000977,w_00489,The Legacy of Eldoria,a_0428,Harper King,Children,2016,,0,ebook
b_000978,w_00489,The Legacy of Eldoria,a_0428,Harper King,Children,2016,,0,paperback
b_000979,w_00489,The Legacy of Eldoria,a_0428,Harper King,Children,2016,,0,hardcover
b_000980,w_00490,Eldoria: Crown,a_0312,Kendall Garcia,Thriller,1996,,0,ebook
b_000981,w_00490,Eldoria: Crown,a_0312,Kendall Garcia,Thriller,1996,,0,paperback
b_000982,w_00491,The Blade of Mythos,a_0528,Riley Brown,Philosophy,2009,,0,ebook
b_000983,w_00491,The Blade of Mythos,a_0528,Riley Brown,Philosophy,2009,,0,paperback
b_000984,w_00491,The Blade of Mythos,a_0528,Riley Brown,Philosophy,2009,,0,hardcover
b_000985,w_00492,The Library of Aramoor (Book 1),a_0413,Cameron Brown,Business,2023,The Silent Star Saga,1,ebook
b_000986,w_00492,The Library of Aramoor (Book 1),a_0413,Cameron Brown,Business,2023,The Silent Star Saga,1,hardcover
b_000987,w_00492,The Library of Aramoor (Book 1),a_0413,Cameron Brown,Business,2023,The Silent Star Saga,1,paperback
b_000988,w_00493,Forgotten Quest (Book 2),a_0589,Riley Martin,Poetry,1990,The Silent Star Saga,2,hardcover
b_000989,w_00493,Forgotten Quest (Book 2),a_0589,Riley Martin,Poetry,1990,The Silent Star Saga,2,paperback
b_000990,w_00494,The Crown of Kynthos (Book 3),a_0367,Sam Young,Classics,2022,The Silent Star Saga,3,hardcover
b_000991,w_00494,The Crown of Kynthos (Book 3),a_0367,Sam Young,Classics,2022,The Silent Star Saga,3,ebook
b_000992,w_00494,The Crown of Kynthos (Book 3),a_0367,Sam Young,Classics,2022,The Silent Star Saga,3,paperback
b_000993,w_00495,Valeria: Star (Book 4),a_0608,Peyton Hall,Children,2004,The Silent Star Saga,4,paperback
b_000994,w_00495,Valeria: Star (Book 4),a_0608,Peyton Hall,Children,2004,The Silent Star Saga,4,ebook
b_000995,w_00496,Crimson Prophecy (Book 1),a_0031,Avery Lewis,Science Fiction,1995,The Autumn Mirror Saga,1,hardcover
b_000996,w_00496,Crimson Prophecy (Book 1),a_0031,Avery Lewis,Science Fiction,1995,The Autumn Mirror Saga,1,paperback
b_000997,w_00497,The River of Mythos (Book 2),a_0025,Skyler Perez,Biography,1991,The Autumn Mirror Saga,2,ebook
b_000998,w_00497,The River of Mythos (Book 2),a_0025,Skyler Perez,Biography,1991,The Autumn Mirror Saga,2,paperback
b_000999,w_00498,Midnight Phoenix (Book 3),a_0069,Sam Allen,History,2016,The Autumn Mirror Saga,3,paperback
b_001000,w_00498,Midnight Phoenix (Book 3),a_0069,Sam Allen,History,2016,The Autumn Mirror Saga,3,hardcover
b_001001,w_00498,Midnight Phoenix (Book 3),a_0069,Sam Allen,History,2016,The Autumn Mirror Saga,3,ebook
b_001002,w_00499,The Chronicle of Avalon (Book 1),a_0389,Avery Young,Graphic Novels,1982,The Storm Sea Saga,1,ebook
b_001003,w_00500,Silver Legacy (Book 2),a_0496,Casey Perez,Thriller,1980,The Storm Sea Saga,2,ebook
b_001004,w_00500,Silver Legacy (Book 2),a_0496,Casey Perez,Thriller,1980,The Storm Sea Saga,2,paperback
b_001005,w_00501,The Forest of Mythos (Book 3),a_0151,Alex Brown,History,2002,The Storm Sea Saga,3,ebook
b_001006,w_00501,The Forest of Mythos (Book 3),a_0151,Alex Brown,History,2002,The Storm Sea Saga,3,paperback
b_001007,w_00502,The Forest of Kynthos (Book 4),a_0109,Peyton Hall,Non-Fiction,2012,The Storm Sea Saga,4,ebook
b_001008,w_00502,The Forest of Kynthos (Book 4),a_0109,Peyton Hall,Non-Fiction,2012,The Storm Sea Saga,4,paperback
b_001009,w_00502,The Forest of Kynthos (Book 4),a_0109,Peyton Hall,Non-Fiction,2012,The Storm Sea Saga,4,hardcover
b_001010,w_00503,Sacred Chronicle (Book 1),a_0602,Drew Young,Mystery,2020,The Wicked River Saga,1,hardcover
b_001011,w_00503,Sacred Chronicle (Book 1),a_0602,Drew Young,Mystery,2020,The Wicked River Saga,1,ebook
b_001012,w_00504,Storm Kingdom (Book 2),a_0525,Jamie Lopez,Science Fiction,2013,The Wicked River Saga,2,paperback
b_001013,w_00505,The Prophecy of Solara (Book 3),a_0453,Logan Lewis,Non-Fiction,1982,The Wicked River Saga,3,paperback
b_001014,w_00505,The Prophecy of Solara (Book 3),a_0453,Logan Lewis,Non-Fiction,1982,The Wicked River Saga,3,ebook
b_001015,w_00505,The Prophecy of Solara (Book 3),a_0453,Logan Lewis,Non-Fiction,1982,The Wicked River Saga,3,hardcover
b_001016,w_00506,Sacred Blade (Book 1),a_0341,Harper Wright,Science Fiction,2009,The Winter Secret Saga,1,hardcover
b_001017,w_00506,Sacred Blade (Book 1),a_0341,Harper Wright,Science Fiction,2009,The Winter Secret Saga,1,ebook
b_001018,w_00506,Sacred Blade (Book 1),a_0341,Harper Wright,Science Fiction,2009,The Winter Secret Saga,1,paperback
b_001019,w_00507,Burning Sea (Book 1),a_0294,Kendall White,Science Fiction,2011,The Broken Star Saga,1,paperback
b_001020,w_00507,Burning Sea (Book 1),a_0294,Kendall White,Science Fiction,2011,The Broken Star Saga,1,ebook
b_001021,w_00507,Burning Sea (Book 1),a_0294,Kendall White,Science Fiction,2011,The Broken Star Saga,1,hardcover
b_001022,w_00508,Storm Phoenix (Book 1),a_0014,Alex Hall,Non-Fiction,1994,The Silver Song Saga,1,ebook
b_001023,w_00508,Storm Phoenix (Book 1),a_0014,Alex Hall,Non-Fiction,1994,The Silver Song Saga,1,hardcover
b_001024,w_00509,Eldoria: Forest (Book 2),a_0131,Rowan Allen,Thriller,1994,The Silver Song Saga,2,ebook
